,Length,AT,DA,SA,SRCE,DSTI
3288,1530,2020-05-15 13:25:20.786895+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3289,1530,2020-05-15 13:25:20.787061+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3290,1534,2020-05-15 13:25:20.787226+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3291,1530,2020-05-15 13:25:20.798714+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3292,1530,2020-05-15 13:25:20.798784+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3293,1530,2020-05-15 13:25:20.798962+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3294,1534,2020-05-15 13:25:20.799124+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3295,146,2020-05-15 13:25:20.802079+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3296,142,2020-05-15 13:25:20.804477+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3297,142,2020-05-15 13:25:20.804514+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3298,146,2020-05-15 13:25:20.804539+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3299,142,2020-05-15 13:25:20.804891+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3300,142,2020-05-15 13:25:20.804907+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3301,146,2020-05-15 13:25:20.804912+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3302,142,2020-05-15 13:25:20.805478+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3303,142,2020-05-15 13:25:20.805489+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3304,146,2020-05-15 13:25:20.805493+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3305,53,2020-05-15 13:25:20.806959+02:00,c4:ea:1d:e6:79:e9,e4:ce:8f:62:3b:53,Desktop,Router
3306,146,2020-05-15 13:25:20.810109+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3307,1534,2020-05-15 13:25:20.821068+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3308,146,2020-05-15 13:25:20.822900+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3309,1534,2020-05-15 13:25:20.824627+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3310,1534,2020-05-15 13:25:20.825994+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3311,146,2020-05-15 13:25:20.827453+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3312,146,2020-05-15 13:25:20.827742+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3313,146,2020-05-15 13:25:20.828025+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3314,146,2020-05-15 13:25:20.828289+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3315,146,2020-05-15 13:25:20.828559+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3316,146,2020-05-15 13:25:20.829281+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3317,188,2020-05-15 13:25:20.829459+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3318,188,2020-05-15 13:25:20.829641+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3319,1534,2020-05-15 13:25:20.830250+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3320,146,2020-05-15 13:25:20.830505+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3321,1534,2020-05-15 13:25:20.831249+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3322,1534,2020-05-15 13:25:20.832151+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3323,146,2020-05-15 13:25:20.834706+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3324,1534,2020-05-15 13:25:20.835166+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3325,146,2020-05-15 13:25:20.838211+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3326,755,2020-05-15 13:25:20.840703+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3327,1530,2020-05-15 13:25:20.840785+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3328,187,2020-05-15 13:25:20.840788+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3329,146,2020-05-15 13:25:20.841038+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3330,146,2020-05-15 13:25:20.845060+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3331,146,2020-05-15 13:25:20.849338+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3332,295,2020-05-15 13:25:20.865085+02:00,ff:ff:ff:ff:ff:ff,c4:ea:1d:e6:79:e9,Router,Broadcasting
3333,146,2020-05-15 13:25:20.886418+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3334,146,2020-05-15 13:25:20.887258+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3335,146,2020-05-15 13:25:20.895050+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3336,409,2020-05-15 13:25:20.907954+02:00,c4:ea:1d:e6:79:e8,74:c6:3b:50:5f:b9,Azurewave,Router2
3337,154,2020-05-15 13:25:20.946496+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3338,154,2020-05-15 13:25:20.947365+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3339,177,2020-05-15 13:25:20.950979+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3340,150,2020-05-15 13:25:20.951205+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3341,177,2020-05-15 13:25:20.951216+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3342,150,2020-05-15 13:25:20.951892+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3343,177,2020-05-15 13:25:20.951911+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3344,150,2020-05-15 13:25:20.952540+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3345,177,2020-05-15 13:25:20.952560+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3346,146,2020-05-15 13:25:20.959220+02:00,74:c6:3b:50:5f:b9,c4:ea:1d:e6:79:e8,Router2,Azurewave
3347,154,2020-05-15 13:25:20.959490+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3348,154,2020-05-15 13:25:20.963860+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3349,154,2020-05-15 13:25:20.966521+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3350,295,2020-05-15 13:25:20.969849+02:00,ff:ff:ff:ff:ff:ff,c4:ea:1d:e6:79:e9,Router,Broadcasting
3351,409,2020-05-15 13:25:20.972850+02:00,74:c6:3b:50:5f:b9,c4:ea:1d:e6:79:e8,Router2,Azurewave
3352,154,2020-05-15 13:25:20.972958+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3353,193,2020-05-15 13:25:20.974137+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3354,193,2020-05-15 13:25:20.978820+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3355,154,2020-05-15 13:25:20.978878+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3356,146,2020-05-15 13:25:20.981494+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3357,154,2020-05-15 13:25:21.002933+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3358,154,2020-05-15 13:25:21.003271+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3359,548,2020-05-15 13:25:21.003629+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3360,146,2020-05-15 13:25:21.011905+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3361,694,2020-05-15 13:25:21.017506+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3362,694,2020-05-15 13:25:21.023058+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3363,146,2020-05-15 13:25:21.029442+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3364,368,2020-05-15 13:25:21.030276+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3365,146,2020-05-15 13:25:21.034521+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3366,700,2020-05-15 13:25:21.037843+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3367,165,2020-05-15 13:25:21.038250+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3368,1530,2020-05-15 13:25:21.038425+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3369,1534,2020-05-15 13:25:21.038589+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3370,1534,2020-05-15 13:25:21.039180+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3371,1534,2020-05-15 13:25:21.045536+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3372,146,2020-05-15 13:25:21.045844+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3373,1530,2020-05-15 13:25:21.046659+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3374,1530,2020-05-15 13:25:21.046825+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3375,1530,2020-05-15 13:25:21.046989+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3376,142,2020-05-15 13:25:21.046991+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3377,368,2020-05-15 13:25:21.047031+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3378,1530,2020-05-15 13:25:21.054799+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3379,1530,2020-05-15 13:25:21.054947+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3380,1530,2020-05-15 13:25:21.055116+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3381,142,2020-05-15 13:25:21.055120+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3382,368,2020-05-15 13:25:21.055122+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3383,146,2020-05-15 13:25:21.057829+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3384,142,2020-05-15 13:25:21.059841+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3385,142,2020-05-15 13:25:21.059852+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3386,142,2020-05-15 13:25:21.059945+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3387,142,2020-05-15 13:25:21.059952+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3388,146,2020-05-15 13:25:21.059956+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3389,146,2020-05-15 13:25:21.060810+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3390,146,2020-05-15 13:25:21.061387+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3391,146,2020-05-15 13:25:21.066149+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3392,230,2020-05-15 13:25:21.066409+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3393,146,2020-05-15 13:25:21.066691+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3394,368,2020-05-15 13:25:21.067063+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3395,295,2020-05-15 13:25:21.069579+02:00,ff:ff:ff:ff:ff:ff,c4:ea:1d:e6:79:e9,Router,Broadcasting
3396,142,2020-05-15 13:25:21.069766+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3397,226,2020-05-15 13:25:21.069774+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3398,142,2020-05-15 13:25:21.069827+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3399,142,2020-05-15 13:25:21.069831+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3400,146,2020-05-15 13:25:21.069833+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3401,1534,2020-05-15 13:25:21.070842+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3402,696,2020-05-15 13:25:21.071420+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3403,146,2020-05-15 13:25:21.074020+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3404,1534,2020-05-15 13:25:21.074480+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3405,1530,2020-05-15 13:25:21.075008+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3406,1530,2020-05-15 13:25:21.075173+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3407,1534,2020-05-15 13:25:21.075334+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3408,230,2020-05-15 13:25:21.075624+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3409,1534,2020-05-15 13:25:21.076191+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3410,146,2020-05-15 13:25:21.079069+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3411,146,2020-05-15 13:25:21.079356+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3412,1534,2020-05-15 13:25:21.079950+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3413,1530,2020-05-15 13:25:21.080700+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3414,1530,2020-05-15 13:25:21.080864+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3415,1530,2020-05-15 13:25:21.081030+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3416,1534,2020-05-15 13:25:21.081194+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3417,1534,2020-05-15 13:25:21.084961+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3418,1530,2020-05-15 13:25:21.092387+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3419,1530,2020-05-15 13:25:21.092497+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3420,1530,2020-05-15 13:25:21.092722+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3421,1530,2020-05-15 13:25:21.092832+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3422,1534,2020-05-15 13:25:21.092984+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3423,146,2020-05-15 13:25:21.093239+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3424,1530,2020-05-15 13:25:21.094171+02:00,ec:89:12:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Broadcasting
3425,1530,2020-05-15 13:25:21.094337+02:00,15:d4:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Broadcasting
3426,1530,2020-05-15 13:25:21.094503+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3427,1530,2020-05-15 13:25:21.094668+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3428,1530,2020-05-15 13:25:21.094838+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3429,1530,2020-05-15 13:25:21.094991+02:00,ec:89:14:fa:3a:2d,,Listening,Phone1
3430,1534,2020-05-15 13:25:21.095157+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3431,1530,2020-05-15 13:25:21.096548+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3432,1534,2020-05-15 13:25:21.096708+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3433,1530,2020-05-15 13:25:21.097286+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3434,1534,2020-05-15 13:25:21.097454+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3435,142,2020-05-15 13:25:21.103372+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3436,142,2020-05-15 13:25:21.103410+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3437,142,2020-05-15 13:25:21.103412+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3438,142,2020-05-15 13:25:21.103414+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3439,146,2020-05-15 13:25:21.103416+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3440,142,2020-05-15 13:25:21.103737+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3441,142,2020-05-15 13:25:21.103775+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3442,142,2020-05-15 13:25:21.103778+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3443,142,2020-05-15 13:25:21.103779+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3444,146,2020-05-15 13:25:21.103781+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3445,1530,2020-05-15 13:25:21.109935+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3446,1534,2020-05-15 13:25:21.110165+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3447,1530,2020-05-15 13:25:21.110365+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3448,1530,2020-05-15 13:25:21.110526+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3449,906,2020-05-15 13:25:21.110613+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3450,1530,2020-05-15 13:25:21.110800+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3451,176,2020-05-15 13:25:21.110806+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3452,313,2020-05-15 13:25:21.110810+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3453,142,2020-05-15 13:25:21.110874+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3454,1530,2020-05-15 13:25:21.111015+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3455,1530,2020-05-15 13:25:21.111184+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3456,313,2020-05-15 13:25:21.111191+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3457,1530,2020-05-15 13:25:21.111435+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3458,1530,2020-05-15 13:25:21.111545+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3459,1530,2020-05-15 13:25:21.111720+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3460,1530,2020-05-15 13:25:21.111877+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3461,1530,2020-05-15 13:25:21.112043+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3462,1534,2020-05-15 13:25:21.112207+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3463,142,2020-05-15 13:25:21.112470+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3464,142,2020-05-15 13:25:21.112533+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3465,142,2020-05-15 13:25:21.112535+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3466,142,2020-05-15 13:25:21.112537+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3467,146,2020-05-15 13:25:21.112539+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3468,142,2020-05-15 13:25:21.112805+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3469,142,2020-05-15 13:25:21.112807+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3470,142,2020-05-15 13:25:21.112809+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3471,146,2020-05-15 13:25:21.112852+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3472,146,2020-05-15 13:25:21.117326+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3473,1534,2020-05-15 13:25:21.127633+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3474,146,2020-05-15 13:25:21.127928+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3475,1530,2020-05-15 13:25:21.128421+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3476,1530,2020-05-15 13:25:21.128495+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3477,1530,2020-05-15 13:25:21.128667+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3478,1534,2020-05-15 13:25:21.128843+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3479,142,2020-05-15 13:25:21.129092+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3480,142,2020-05-15 13:25:21.129105+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3481,142,2020-05-15 13:25:21.129109+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3482,146,2020-05-15 13:25:21.129128+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3483,1534,2020-05-15 13:25:21.130139+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3484,142,2020-05-15 13:25:21.130463+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3485,146,2020-05-15 13:25:21.130473+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3486,142,2020-05-15 13:25:21.130751+02:00,00:f6:20:f9:03:47,d4:f5:47:27:f9:8e,Google_hub,Google_speaker
3487,142,2020-05-15 13:25:21.131148+02:00,00:f6:20:f9:03:47,d4:f5:47:27:f9:8e,Google_hub,Google_speaker
3488,1530,2020-05-15 13:25:21.131468+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3489,1534,2020-05-15 13:25:21.131633+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3490,146,2020-05-15 13:25:21.131950+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3491,1534,2020-05-15 13:25:21.132478+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
3492,146,2020-05-15 13:25:21.136036+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
3493,55,2020-05-15 13:25:21.136730+02:00,c4:ea:1d:e6:79:e9,d4:f5:47:27:f9:8e,Google_hub,Router
3494,142,2020-05-15 13:25:21.136738+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
